galaxy,source,preferred_profile,radius_type,rin_arcmin,rout_arcmin,rm_arcmin,R_inner_pc,R_outer_pc,R_pc,Sigma_source_arcmin2,Sigma_source_err_arcmin2,Sigma_background_arcmin2,Sigma_background_err_arcmin2,Sigma,Sigma_err,Sigma_pc2,Sigma_err_pc2,Sigma_significance,outward_rise_significance,light_raw,light_raw_err,light_frac,light_frac_err_approx,ellipticity,q_axis_ratio,area_arcmin2,area_pc2,bin_review_required,review_flags,profile_review_required,profile_review_status,Sigma_units,R_units,area_model,pc_per_arcmin_assumed,note
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,45.0,46.5,45.75000000000001,301.06929596904,311.104939168008,306.0871175685241,0.0069575931406293,0.0040169682726542,0.0,0.0,0.0069575931406293,0.0040169682726542,0.00015543582494191254,8.974091537192431e-05,1.732050807568886,0.41126165346375526,2.999999999999998,1.7320508075688672,0.020134228187919524,0.011624502064220629,0.0,1.0,431.1835917051991,19300.569872621825,True,LOW_SIGNAL_TO_NOISE;OUTWARD_RISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,46.5,48.0,47.25000000000001,311.104939168008,321.140582366976,316.1227607674921,0.0044911447786072,0.0031757189282437,0.0,0.0,0.0044911447786072,0.0031757189282437,0.00010033423620588903,7.094701880635679e-05,1.4142135623730983,-0.48166549993980035,1.9999999999999662,1.414213562373068,0.013422818791946133,0.009491366190423312,0.0,1.0,445.32075864635317,19933.375442215987,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,48.0,49.50000000000001,48.75,321.140582366976,331.1762255659441,326.15840396646,0.0043529557084962,0.0030780044996823,0.0,0.0,0.0043529557084962,0.0030780044996823,9.72470289380153e-05,6.87640336123138e-05,1.4142135623731205,-0.031246186001086817,1.999999999999974,1.4142135623730514,0.013422818791946185,0.009491366190423199,0.0,1.0,459.4579255875101,20566.181011810273,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,49.50000000000001,51.00000000000001,50.25,331.1762255659441,341.2118687649121,336.194047165428,0.0063345250981848,0.0036572397706254,0.0,0.0,0.0063345250981848,0.0036572397706254,0.00014151619882770954,8.170441548786993e-05,1.7320508075688938,0.4145441559694544,2.999999999999958,1.7320508075688363,0.020134228187919257,0.011624502064220422,0.0,1.0,473.5950925286613,21198.986581404304,True,LOW_SIGNAL_TO_NOISE;OUTWARD_RISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,51.00000000000001,52.5,51.75,341.2118687649121,351.24751196388,346.22969036439605,0.0041006104500327,0.0028995694562225,0.0,0.0,0.0041006104500327,0.0028995694562225,9.160952001407345e-05,6.477771282319514e-05,1.4142135623731156,-0.4786396469283642,1.9999999999999734,1.4142135623730556,0.013422818791946182,0.009491366190423229,0.0,1.0,487.7322594698125,21831.79215099833,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,52.5,54.0,53.25000000000001,351.24751196388,361.283155162848,356.2653335633641,0.0039851002965106,0.0028178914433712,0.0,0.0,0.0039851002965106,0.0028178914433712,8.902897015452093e-05,6.295298851831724e-05,1.4142135623730783,-0.028568513565713317,1.999999999999959,1.4142135623730827,0.013422818791946085,0.00949136619042341,0.0,1.0,501.8694264109694,22464.597720592617,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,54.0,55.5,54.75000000000001,361.283155162848,371.31879836181605,366.3009767623321,0.0058138791997039,0.003356644720985,0.0,0.0,0.0058138791997039,0.003356644720985,0.00012988473043091246,7.4988984077909e-05,1.7320508075688839,0.41727745723892373,2.99999999999998,1.7320508075688592,0.020134228187919406,0.011624502064220575,0.0,1.0,516.0065933521236,23097.40329018678,True,LOW_SIGNAL_TO_NOISE;OUTWARD_RISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,55.5,57.00000000000001,56.25,371.31879836181605,381.3544415607841,376.3366199613,0.0056588424210451,0.003267134195092,0.0,0.0,0.0056588424210451,0.003267134195092,0.00012642113761942078,7.298927783582993e-05,1.73205080756891,-0.033098190764439345,2.9999999999999805,1.732050807568833,0.02013422818791941,0.0116245020642204,0.0,1.0,530.1437602932805,23730.208859781065,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,57.00000000000001,58.50000000000001,57.75,381.3544415607841,391.3900847597521,386.372263160268,0.0036745730006786,0.0025983154867448,0.0,0.0,0.0036745730006786,0.0025983154867448,8.209164780481788e-05,5.8047560841563635e-05,1.4142135623731158,-0.47534523698880604,1.999999999999956,1.4142135623730434,0.013422818791946066,0.009491366190423147,0.0,1.0,544.2809272344316,24363.014429375093,True,LOW_SIGNAL_TO_NOISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
Segue1,Niederste-Ostholt_et_al_2009_Fig7_digitized,CMD_mask_number_counts,projected_circular_radius,58.50000000000001,60.0,59.25,391.3900847597521,401.42572795872,396.40790635923605,0.0053723187541568,0.0031017096788849,0.0,0.0,0.0053723187541568,0.0031017096788849,0.00012002006736021093,6.929361819857473e-05,1.7320508075688792,0.4195887384555512,2.9999999999999813,1.7320508075688648,0.020134228187919413,0.011624502064220613,0.0,1.0,558.4180941755828,24995.819998969124,True,LOW_SIGNAL_TO_NOISE;OUTWARD_RISE,True,REVIEW_REQUIRED,stars_per_arcmin2,pc,elliptical_annulus_pi_q_delta_a2,6.690428799312,Production projected-density profile for Segue1. A fitted background of 0 +/- 0 in the source Sigma units was subtracted before normalization. Sigma_err combines the source statistical uncertainty and fitted-background uncertainty in quadrature.
