bin_id,R_inner_pc,R_outer_pc,R_pc,Sigma,Sigma_err,light_raw,light_frac,q_axis_ratio,ellipticity,area_pc2,source_surface_brightness_csv,galaxy,source,preferred_profile,radius_type,pc_per_arcmin_assumed,note,count,count_err
29,296.06108924031116,308.74413969687214,301.47739596411697,0.0001052083379169,7.439352917841916e-05,1.99999999999964,0.013422818791945844,1.0,0.0,19009.90016189936,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311598,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
30,308.74413969687214,320.2007960507653,316.0108834296273,0.0001505546363055,8.692275979878402e-05,2.999999999998019,0.020134228187909095,1.0,0.0,19926.3209265142,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
31,320.2007960507653,329.567896475495,324.39070867190327,9.777695507606573e-05,6.913874797805849e-05,2.0,0.01342281879194826,1.0,0.0,20454.717560432284,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
32,329.567896475495,340.0901214815384,334.7450842790867,9.475250642504286e-05,6.700013982756972e-05,2.0,0.01342281879194826,1.0,0.0,21107.62105889164,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
33,340.0901214815384,350.0214953974554,345.4351586839901,0.0001377303451235,7.951865183266893e-05,2.999999999998636,0.020134228187913238,1.0,0.0,21781.69231557938,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
34,350.0214953974554,360.27485399016643,354.60783211092075,8.944510774083663e-05,6.324724222750695e-05,2.0,0.01342281879194826,1.0,0.0,22360.08263073386,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311596,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
35,360.27485399016643,369.8215990551812,365.9418758694122,8.667479138196333e-05,6.12883327441156e-05,2.0,0.01342281879194826,1.0,0.0,23074.75989398449,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
36,369.8215990551812,379.6778587603876,373.7013222409502,0.0001273126445955,7.350398962849823e-05,2.999999999998239,0.020134228187910573,1.0,0.0,23564.03803824744,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
37,379.6778587603876,390.78259323621876,385.65439527982505,0.0001233666832419,7.12257877787807e-05,2.999999999998381,0.020134228187911524,1.0,0.0,24317.74869164568,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
38,390.78259323621876,396.9528948072845,395.9107911926124,8.011384497341145e-05,5.664904304762705e-05,2.0,0.01342281879194826,1.0,0.0,24964.474001513336,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,2.0,1.4142135623730951
39,396.9528948072845,403.0128200214402,397.9949984219566,0.0001195414611037,6.901729474759045e-05,2.9999999999979097,0.02013422818790836,1.0,0.0,25095.89536801349,Data/Galaxy_Profiles/Segue1/Segue1_NO09_digitized_profile.csv,Segue1,Niederste-Ostholt2009_Fig7_digitized,NO09_digitized_full,projected_circular_radius,6.690428799311597,Full NO09 digitized tracer profile standardized for decoupled Karl light constraints; bin edges made contiguous from neighboring R_pc midpoints.,3.0,1.7320508075688772
