schema_version,row_type,galaxy,distance_pc,axis_ratio_q,seeing_arcsec,nrdat,nvdat,nrlib,nvlib,nvel,irrat,ivrat,radial_rmin_arcsec,radial_rmax_arcsec,a,b,radial_grid_mode,aperture_source,velocity_grid_mode,star_velocity_frame,seeing_mode,source_data_csv,source_surface_brightness_csv,source_kinematic_bins_csv,ir,iv,r_inner_arcsec,r_outer_arcsec,r_inner_pc,r_outer_pc,vcoord_inner,vcoord_outer,light_raw,light_seen,source_ir,source_iv,target_ir,target_iv,sumb,sumbn,aperture_id,aperture_name,ir_start,ir_end,iv_start,iv_end,aperture_light,star_count,aperture_mean_velocity_kms,aperture_sigma_kms,aperture_sigma_lo_kms,aperture_sigma_hi_kms,aperture_sigma_err_kms,losvd_center_kms,losvd_shape,losvd_vmin_kms,losvd_vmax_kms,losvd_sigma_extent,mkherm_nsim,mkherm_econt_frac,mkherm_rng,velocity_bin,velocity_low_kms,velocity_center_kms,velocity_high_kms,losvd_target,losvd_sigma,losvd_supported
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,9,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,9,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,9,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,9,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,10,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,10,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,10,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,10,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,10,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,11,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,11,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,11,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,11,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,11,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,12,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,12,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,12,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,12,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,12,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,13,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,13,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,13,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,13,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,13,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,14,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,14,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,14,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,14,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,14,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,15,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,15,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,15,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,15,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,15,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,16,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,16,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,16,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,16,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,16,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,17,1,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,17,2,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,17,3,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,17,4,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
1,seeing_transfer,Draco,76000,0.69999999999999996,0,112,20,28,5,21,4,4,0,2137.3469916176678,,,kinematic_bins,kinematic_bins,data_range,subtract_systemic,none,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_stars.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_surface_brightness.csv,/home/nate/research/OSPM_V2/Data/Galaxy_Profiles/Draco/Draco_losvd_bins.csv,,,,,,,,,,,6,2,17,5,0,0,,,,,,,,,,,,,,0,gaussian,,,4.5,100,0.016666666666666666,ran1+gasdev_cached,,,,,,,
