r_pc,theta_rad,nu_Lsun_pc3,Sigma_Lsun_pc2,Lenc_frac,geometry,source_surface_brightness_csv,galaxy,source,preferred_profile,radius_type,q_axis_ratio,ellipticity,Ltot_Lsun,n_radial,n_theta
40.96411787810358,0.2533542462572414,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.30402509550868967,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.35469594476013794,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.4053667940115862,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.4560376432630345,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.5067084925144828,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.5573793417659311,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.6080501910173793,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.6587210402688276,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.7093918895202759,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.7600627387717241,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.8107335880231724,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.8614044372746207,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.912075286526069,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,0.9627461357775172,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
40.96411787810358,1.0134169850289656,0.016074568531649024,5.036456915980278,0.03877632963930415,spherical_shell_grid,Data/Galaxy_Profiles/Draco/draco_oden_kirchen2001_surface_brightness_on_walker_bins_20.csv,Draco,Odenkirchen_et_al_2001_Table_3,S2,elliptical_major_axis,0.69,0.31,270000.0,29,32
