ra,dec,vlos,vlos_err,src,id,ruwe,parallax,parallax_err,pmra,pmra_err,pmdec,pmdec_err,x_pc,y_pc,r_pc,has_vlos,preprocess_mode,R_deg,R_pc
260.14079945888,57.86597853661,-292.9100036621094,1.2799999713897705,walker+2023 (hectocat),,,,,,,,,62.77713410817861,-65.42246653235128,90.6701036395838,True,dwarf,0.0683779372301021,90.6999306694343
259.9829620454,57.85679675877,-289.8099975585937,0.7400000095367432,walker+2023 (hectocat),,,,,,,,,-48.43095399784807,-77.60163787395501,91.47443088569682,True,dwarf,0.06897756284813533,91.4953042092972
260.07090897959,57.98388012974,-306.260009765625,0.3100000023841858,walker+2023 (hectocat),,,,,,,,,13.534141542063,90.96812897099228,91.9694159803338,True,dwarf,0.0693335581010795,91.96751419498347
259.93117594031,57.94255983473,-274.3999938964844,0.6299999952316284,walker+2023 (hectocat),,,,,,,,,-84.91808091240145,36.15881408868571,92.29593870883646,True,dwarf,0.0695587908959457,92.26627428787869
260.13685817184,57.86218360481,-299.7200012207031,0.3000000119209289,walker+2023 (hectocat),,,,,,,,,60.00020697330682,-70.45625469705818,92.54246950874172,True,dwarf,0.0697886863718532,92.5712191951206
260.16342101386,57.87631523993,-292.3800048828125,0.5299999713897705,walker+2023 (hectocat),,,,,,,,,78.71568646942349,-51.71134402043798,94.18185810840995,True,dwarf,0.07102983404705451,94.21753981623652
260.18536783894,57.91989254656,-291.5199890136719,1.919999957084656,walker+2023 (hectocat),,,,,,,,,94.17884189837945,6.091784447764148,94.37565416503332,True,dwarf,0.0711444940178005,94.36963056097812
260.15697292634,57.87126264286,-301.4700012207031,1.4199999570846558,walker+2023 (hectocat),,,,,,,,,74.17253368181464,-58.41336257369267,94.41231741645582,True,dwarf,0.071203590324271,94.44801887037764
259.97636761312,57.85621460862,-296.75,1.690000057220459,walker+2023 (hectocat),,,,,,,,,-53.07721745233346,-78.37383107520336,94.65541933712409,True,dwarf,0.07137839432093167,94.67988767221804
260.18637031351,57.91648388426,-288.6499938964844,0.6200000047683716,walker+2023 (hectocat),,,,,,,,,94.8851591006591,1.5703635507771097,94.8981530865538,True,dwarf,0.07154175234366938,94.89657395929845
260.16184994524,57.9567900356,-284.510009765625,1.309999942779541,walker+2023 (hectocat),,,,,,,,,77.60875286187651,55.03446732721162,95.14153201817672,True,dwarf,0.071698845959152,95.104950821925
259.92982740363,57.88365359992,-287.9800109863281,1.3300000429153442,walker+2023 (hectocat),,,,,,,,,-85.86822437090632,-41.97737471274632,95.5795581930918,True,dwarf,0.07208225230035835,95.61352025198275
260.01655049716,57.98563727544,-287.3500061035156,0.4399999976158142,walker+2023 (hectocat),,,,,,,,,-24.76541475517388,93.298895291567,96.52983803271694,True,dwarf,0.0727683655810609,96.52361537201662
260.16344641152,57.95740419744,-274.010009765625,1.0700000524520874,walker+2023 (hectocat),,,,,,,,,78.73358099232317,55.84912244207274,96.53031261435108,True,dwarf,0.0727450251308113,96.49265542637936
260.11526628266,57.85017612561,-293.07000732421875,1.6200000047683716,walker+2023 (hectocat),,,,,,,,,44.78713003950152,-86.38357826181498,97.303697825367,True,dwarf,0.0733705463497288,97.32237819203046
260.14404604139,57.97014940372,-287.239990234375,1.100000023841858,walker+2023 (hectocat),,,,,,,,,65.06459071216685,72.7550042628966,97.60477247468944,True,dwarf,0.07355846442051568,97.57164216053171
259.98911746321,57.84917761502,-288.4100036621094,2.490000009536743,walker+2023 (hectocat),,,,,,,,,-44.09400858640852,-87.7080528650973,98.16814213687132,True,dwarf,0.07402189860660763,98.18636454396565
259.91516113047,57.93080006592,-293.1700134277344,1.1100000143051147,walker+2023 (hectocat),,,,,,,,,-96.201694502002,20.56006602809557,98.37419549930851,True,dwarf,0.07414818601540953,98.35387850660845
259.94603675176,57.96410170722,-295.5799865722656,1.870000004768372,walker+2023 (hectocat),,,,,,,,,-74.44754422140664,64.73303584032752,98.6549682971082,True,dwarf,0.07434638905752261,98.61678497770646
260.09848120998,57.98556956787,-296.510009765625,0.449999988079071,walker+2023 (hectocat),,,,,,,,,32.9608095220043,93.20908456967116,98.86530438258892,True,dwarf,0.0745256398850472,98.85455227937584
260.08302063879,57.98816400303,-306.69000244140625,0.3199999928474426,walker+2023 (hectocat),,,,,,,,,22.06769790064631,96.6504736882996,99.13776956744024,True,dwarf,0.0747353979436074,99.13278590471528
260.19077355995,57.92811023187,-280.5899963378906,1.309999942779541,walker+2023 (hectocat),,,,,,,,,97.987570672509,16.992135029727073,99.44997063432662,True,dwarf,0.07496152758413928,99.43273561875137
260.14212222815,57.97290149574,-290.7099914550781,1.4299999475479126,walker+2023 (hectocat),,,,,,,,,63.70912252768843,76.40551735996493,99.48193492434656,True,dwarf,0.07497394477743247,99.44920640766989
259.92996210256,57.87631492388,-284.0599975585937,0.4600000083446502,walker+2023 (hectocat),,,,,,,,,-85.77331904936828,-51.71176324503524,100.15572234603124,True,dwarf,0.07553661518063298,100.19556069426224
260.16767625502,57.9591310242,-297.5899963378906,0.4099999964237213,walker+2023 (hectocat),,,,,,,,,81.71381741568807,58.139672197651926,100.28643696878868,True,dwarf,0.0755744842387227,100.24579211513263
260.02205098272,57.98996679906,-283.19000244140625,2.0799999237060547,walker+2023 (hectocat),,,,,,,,,-20.889917372812075,99.04179289967186,101.22087427316762,True,dwarf,0.07630621161163297,101.21639205833583
260.19697146097,57.9230042339,-303.4200134277344,2.259999990463257,walker+2023 (hectocat),,,,,,,,,102.35444863577204,10.219282840314037,102.86334088149788,True,dwarf,0.07753958324210962,102.85239814312645
