R_pc,Sigma_s9,dlnSigma_dlnR_s9,nu_s9,dlnnu_dlnr_s9,relative_nu_vs_s18_s9,Sigma_s18,dlnSigma_dlnR_s18,nu_s18,dlnnu_dlnr_s18,relative_nu_vs_s18_s18,Sigma_s36,dlnSigma_dlnR_s36,nu_s36,dlnnu_dlnr_s36,relative_nu_vs_s18_s36
45.86982870081732,0.010222913848329834,-0.09092070451308687,2.6944940024712067e-05,-0.17732844580433493,0.06310740311186223,0.010197959044656686,-0.05657592635415054,2.5345454227710677e-05,-0.00775203602165675,0.0,0.010197959044656686,-0.05657592635415054,2.5345454227710677e-05,-0.00775203602165675,0.0
46.645144041394815,0.010207291455169843,-0.0916251672625574,2.6870603938245065e-05,-0.15347734425910176,0.060068923974713216,0.010188239645577834,-0.05726963792134854,2.5347978164942446e-05,0.018170463409660442,0.0,0.010188239645577834,-0.05726963792134854,2.5347978164942446e-05,0.018170463409660442,0.0
47.43356415899809,0.010191541664298486,-0.09269178109949877,2.680666578609571e-05,-0.1319221499319383,0.05700777954537938,0.010178376362166345,-0.05837128817645082,2.5360897341385033e-05,0.04121068254363536,0.0,0.010178376362166345,-0.05837128817645082,2.5360897341385033e-05,0.04121068254363536,0.0
48.235310557281075,0.010175603372282047,-0.09412054602391082,2.6752034787570432e-05,-0.11260655735281944,0.0539342658051444,0.010168300103741156,-0.05988087711945761,2.538302022767372e-05,0.06146031999736579,0.0,0.010168300103741156,-0.05988087711945761,2.538302022767372e-05,0.06146031999736579,0.0
49.05060848386592,0.010159415871091166,-0.09591146203579343,2.670566527991529e-05,-0.09546947585249654,0.05085793185013928,0.01015794206611426,-0.06179840475036863,2.5413202365896717e-05,0.0790163291923136,0.0,0.01015794206611426,-0.06179840475036863,2.5413202365896717e-05,0.0790163291923136,0.0
49.8796869936255,0.01014291886125351,-0.09806452913514674,2.6666555065431662e-05,-0.08044702466190756,0.04778758561000348,0.010147233748407345,-0.06412387106918432,2.5450344546606613e-05,0.09397950521218945,0.0,0.010147233748407345,-0.06412387106918432,2.5450344546606613e-05,0.09397950521218945,0.0
50.72277901303547,0.010126052468600297,-0.10057974732197084,2.6633742836988116e-05,-0.06746934403031446,0.04473126916403178,0.010136106974499499,-0.06685727607590441,2.5493391097884704e-05,0.1064531765775314,0.0,0.010136106974499499,-0.06685727607590441,2.5493391097884704e-05,0.1064531765775314,0.0
51.58012140561406,0.010108757264559407,-0.10345711659626561,2.6606310361460316e-05,-0.05646834063333017,0.04169642350736932,0.010124493919064613,-0.06999861977052912,2.5541328318933308e-05,0.11654203460403778,0.0,0.010124493919064613,-0.06999861977052912,2.5541328318933308e-05,0.11654203460403778,0.0
52.451955038468014,0.010090974289945681,-0.10669663695803128,2.658337390384348e-05,-0.04737379442502743,0.038689634460433386,0.01011232713815279,-0.07354790215305795,2.5593183008563196e-05,0.12435112636126178,0.0,0.01011232713815279,-0.07354790215305795,2.5593183008563196e-05,0.12435112636126178,0.0
53.338524849963285,0.010072645082194595,-0.11029830840726731,2.656409072094214e-05,-0.04011191000734016,0.03571696898159933,0.010099539604264988,-0.07750512322349135,2.564802114525757e-05,0.12998495554802503,0.0,0.010099539604264988,-0.07750512322349135,2.564802114525757e-05,0.12998495554802503,0.0
54.24007991853963,0.010053711705981764,-0.11426213094397433,2.6547652542792796e-05,-0.034612097746048676,0.03278380342411616,0.010086064745863361,-0.08187028298182919,2.570494662559199e-05,0.13354671009119556,0.0,0.010086064745863361,-0.08187028298182919,2.570494662559199e-05,0.13354671009119556,0.0
55.15687353268806,0.010034116787165419,-0.11858810456815194,2.6533286696543972e-05,-0.03080179873859379,0.02989494868301135,0.010071836491253296,-0.08664338142807182,2.5763100139945033e-05,0.1351377635480162,0.0,0.010071836491253296,-0.08664338142807182,2.5763100139945033e-05,0.1351377635480162,0.0
56.089163262111526,0.010013803549984253,-0.12327622927980014,2.6520254816827527e-05,-0.02860991992986328,0.02705467573172293,0.010056789316764824,-0.09182441856221824,2.5821658226650132e-05,0.1348568077227128,0.0,0.010056789316764824,-0.09182441856221824,2.5821658226650132e-05,0.1348568077227128,0.0
57.037211030087946,0.00999271585743673,-0.12832650507891924,2.650785144959548e-05,-0.027967135945800692,0.02426674994810223,0.01004085829915309,-0.09741339438426966,2.5879832036858158e-05,0.13279968855562174,0.0,0.01004085829915309,-0.09741339438426966,2.5879832036858158e-05,0.13279968855562174,0.0
58.00128318705668,0.009970798254761852,-0.133738931965509,2.6495402972135793e-05,-0.02880494840474057,0.021534450972480024,0.010023979172127492,-0.10341030889422531,2.5936866785953922e-05,0.12905915273324808,0.0,0.010023979172127492,-0.10341030889422531,2.5936866785953922e-05,0.12905915273324808,0.0
58.98165058544859,0.009947996015934362,-0.13951350993956918,2.6482267447802953e-05,-0.031056045841694413,0.01886064677326357,0.010006088386909404,-0.1098151620920852,2.5992040748332383e-05,0.12372427929892638,0.0,0.010006088386909404,-0.1098151620920852,2.5992040748332383e-05,0.12372427929892638,0.0
59.97858865578117,0.009924255193080373,-0.14565023900110058,2.6467833582481588e-05,-0.034656847925532475,0.016247819044158132,0.00998712317670795,-0.11662795397784997,2.6044664585234897e-05,0.11688058047843697,0.0,0.00998712317670795,-0.11662795397784997,2.6044664585234897e-05,0.11688058047843697,0.0
60.99237748403955,0.009899522668711474,-0.15214911915010226,2.6451518625645902e-05,-0.039543391423990215,0.013698045440982274,0.009967021624990881,-0.12384868455151876,2.6094080722172918e-05,0.10860965503019315,0.0,0.009967021624990881,-0.12384868455151876,2.6094080722172918e-05,0.10860965503019315,0.0
62.02330189036563,0.009873746210667356,-0.15901015038657507,2.643277123395402e-05,-0.045654833772630354,0.011213175631640442,0.009945722737416602,-0.13147735381309233,2.6139662606198887e-05,0.09898923796453118,0.0,0.009945722737416602,-0.13147735381309233,2.6139662606198887e-05,0.09898923796453118,0.0
63.07165150907726,0.009846874529648624,-0.1662333327105181,2.6411066477099465e-05,-0.05293472386011899,0.00879469115999543,0.009923166517280053,-0.13951396176257014,2.6180814301004935e-05,0.08809320779437257,0.0,0.009923166517280053,-0.13951396176257014,2.6180814301004935e-05,0.08809320779437257,0.0
64.13772087003986,0.009818857339212577,-0.17381866612193192,2.6385907748281174e-05,-0.06132579570186181,0.006443836731131503,0.009899294044312383,-0.14795850839995228,2.6216969874822823e-05,0.07599151177879548,0.0,0.009899294044312383,-0.14795850839995228,2.6216969874822823e-05,0.07599151177879548,0.0
65.22180948141357,0.00978964541809571,-0.18176615062081686,2.6356826523765316e-05,-0.07077455078825778,0.004161658255359298,0.009874047556660277,-0.15681099372523943,2.6247593011625175e-05,0.06275025850140992,0.0,0.009874047556660277,-0.15681099372523943,2.6247593011625175e-05,0.06275025850140992,0.0
66.32422191379878,0.009759190674717323,-0.19007578620717208,2.632338031764715e-05,-0.0812304513110007,0.0019489741965715193,0.009847370535857387,-0.16607141773843037,2.6272176523515045e-05,0.04843185085564983,0.0,0.009847370535857387,-0.16607141773843037,2.6272176523515045e-05,0.04843185085564983,0.0
67.4452678858043,0.00972744621370904,-0.19874757288099842,2.6285153236014206e-05,-0.09264444630139224,-0.0001935643942377416,0.009819207794585205,-0.17573978043952665,2.6290242090798875e-05,0.033094894600480984,0.0,0.009819207794585205,-0.17573978043952665,2.6290242090798875e-05,0.033094894600480984,0.0
68.58526235106139,0.009694366404305535,-0.20778151064229505,2.6241755289306746e-05,-0.10497033186106819,-0.002265450708118434,0.009789505567006435,-0.18581608182852627,2.630133967790452e-05,0.016794449653900756,0.0,0.009789505567006435,-0.18581608182852627,2.630133967790452e-05,0.016794449653900756,0.0
69.74452558670897,0.009659906950421534,-0.21717759949106274,2.61928217754853e-05,-0.11816469218291559,-0.004266317363942027,0.009758211601439077,-0.19630032190543112,2.6305047456207034e-05,-0.0004177311041644316,0.0,0.009758211601439077,-0.19630032190543112,2.6305047456207034e-05,-0.0004177311041644316,0.0
70.92338328337418,0.009624024962230486,-0.22693583942730078,2.613801266134205e-05,-0.13218356286023436,-0.006195919869179364,0.00972527525512389,-0.20719250067023987,2.6300971372447314e-05,-0.018493320283141657,0.0,0.00972527525512389,-0.20719250067023987,2.6300971372447314e-05,-0.018493320283141657,0.0
72.12216663667404,0.0095866790290505,-0.23705623045100938,2.607701488491355e-05,-0.14698892821627396,-0.008054017391681411,0.009690647590823347,-0.21849261812295317,2.6288744893491205e-05,-0.03738711537312156,0.0,0.009690647590823347,-0.21849261812295317,2.6288744893491205e-05,-0.03738711537312156,0.0
