vcirc,r_s,MBH,ML,chi2,reward,status,proposal_id,refine_passes,chi2_losvd,chi2_light,chi2_total,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,weight_mode,weight_solver_mode,losvd_score_mode,alphat,halo_q_axis_ratio,karl_halo_params_active
16.954673592203882,1420.035111150617,2000000.0,9.710570729597436,108.98571994774485,-108.48571994774485,pass_bh_up,8.0,0.0,108.98571994774485,47.382273481434716,123.20040199217527,55.68880123098339,53.29691871676146,32.0,32.0,3175.0,855.0641752886664,0.012919931842786834,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
16.954673592203882,1420.035111150617,876258.5589425064,9.710570729597436,107.0710750470539,-106.5710750470539,pass_bh_down,8.0,0.0,107.0710750470539,47.531618537765645,121.33056060838359,54.43199591915156,52.639079127902306,32.0,32.0,3165.0,322.4681038484303,0.029443876086529337,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
30.0,1420.035111150617,1752517.1178850129,9.710570729597436,108.01467846233601,-107.51467846233601,pass_halo_up,8.0,0.0,108.01467846233601,47.31548685799643,122.20932451973493,55.58260770863111,52.432070753704934,32.0,32.0,3186.0,851.0723381756231,0.012745372932712254,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.477336796101941,1420.035111150617,1752517.1178850129,9.710570729597436,111.57177981165589,-111.07177981165589,pass_halo_down,8.0,0.0,111.57177981165589,47.29173435392235,125.7593001178326,56.296138333049214,55.27564147860663,32.0,32.0,3102.0,933.575716211995,0.012207232854916547,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
16.954673592203882,1420.035111150617,1752517.1178850129,19.42114145919487,108.9037071332425,-108.4037071332425,pass_ml_up,8.0,0.0,108.9037071332425,47.472927060318106,123.14558525133793,56.02075847729922,52.88294865594329,32.0,32.0,3028.0,467.7897648162547,0.02612721949677145,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
16.954673592203882,1420.035111150617,1752517.1178850129,4.855285364798718,109.00314936823709,-108.50314936823709,pass_ml_down,8.0,0.0,109.00314936823709,47.44786328189703,123.2375083528062,56.12074453866395,52.88240482957314,32.0,32.0,3207.0,735.7568305327409,0.014076532684284994,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.499776040292797,8932.886732800562,1655263.941006579,19.60341530900246,110.42405272084657,-109.92405272084657,pass_full,9.0,0.0,110.42405272084657,47.76685629850847,124.75410961039911,55.24297282792031,55.18107989292625,32.0,32.0,3751.0,139.12203355731089,0.0668207850485437,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.499776040292797,8932.886732800562,0.0,19.60341530900246,112.46921388261813,-111.96921388261813,pass_halo_only,9.0,0.0,112.46921388261813,47.106718877712574,126.6012295459319,55.89516072930261,56.57405315331551,32.0,32.0,4270.0,391.1615320994532,0.027151972194495288,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.499776040292797,8932.886732800562,2000000.0,19.60341530900246,113.64826375010284,-113.14826375010284,pass_bh_up,9.0,0.0,113.64826375010284,47.76968878049801,127.97917038425224,57.055354976696776,56.59290877340608,32.0,32.0,3525.0,151.31236327203118,0.05715317552760634,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
8.499776040292797,8932.886732800562,827631.9705032895,19.60341530900246,109.3070637709574,-108.8070637709574,pass_bh_down,9.0,0.0,109.3070637709574,47.49168894514678,123.55457045450143,54.385824832442395,54.92123893851504,32.0,32.0,3384.0,657.832987560905,0.018774598420884615,nfw,entropy,expanded_cm,standard,1.0,1.0,0.0
