v0,r_c,MBH,ML,chi2,reward,status,proposal_id,chi2_losvd,delta_chi2_iteration,max_light_relative_residual,light_constraint_ok,solver_converged,solver_iterations,solver_failure_reason,julia_status_code,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,alphat,light_rel_tol,delta_chi2_iter_tol,halo_q_axis_ratio,karl_halo_params_active,coverage_status,coverage_strict,coverage_issue_region,coverage_issue_axis,coverage_issue_shell_bands,coverage_reasons,coverage_fraction,coverage_attempted_fraction,coverage_success_fraction,coverage_shell_min,coverage_lfrac_min,coverage_theta_min,coverage_shell_gap,coverage_lfrac_gap,coverage_theta_gap,coverage_joint_holes,coverage_deadline_hit,successful_base_orbits,planned_base_orbits
8.99496341649414,75294.0915263239,0.0,3.267001834159252,474.35326537084023,-474.35326537084023,pass_halo_only,2.0,474.35326537084023,0.17442542190843824,1.1019490043482948e-07,1.0,1.0,4.0,none,0.0,302.9151853785841,171.43807999225385,32.0,32.0,9904.0,3.1743770310863826,0.3964447444075164,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,coverage_warn,0.0,inner,joint,1,3 planned shell-band/Lfrac/theta cells have no successful orbit,0.9904,1.0,0.9904,0.9285714285714286,0.952,0.9711711711711711,0.0714285714285714,0.04800000000000004,0.028828828828828867,3.0,0.0,4952.0,5000.0
8.99496341649414,75294.0915263239,2000000.0,3.267001834159252,4.468951717250758,-4.468951717250758,pass_bh_up,2.0,4.468951717250758,0.16912333704203508,1.4103488377158687e-09,1.0,1.0,3.0,none,0.0,1.2278034956935473,3.2411482215572107,32.0,32.0,8566.0,176.97426027290564,0.06143574888801409,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8566,0.8566,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4283.0,5000.0
8.99496341649414,75294.0915263239,883879.1836895436,3.267001834159252,12.429118193209328,-12.429118193209328,pass_bh_down,2.0,12.429118193209328,0.01702665437288786,6.975008487452371e-10,1.0,1.0,4.0,none,0.0,2.391196066319153,10.037922126890175,32.0,32.0,8566.0,233.03349205759838,0.02879234462199609,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8566,0.8566,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4283.0,5000.0
17.98992683298828,75294.0915263239,1767758.3673790873,3.267001834159252,5.691945226206904,-5.691945226206904,pass_halo_up,2.0,5.691945226206904,0.21106930546261182,1.2723114228840066e-09,1.0,1.0,3.0,none,0.0,1.4580300226699203,4.233915203536986,32.0,32.0,8566.0,236.36051030207358,0.04912135469915036,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8566,0.8566,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4283.0,5000.0
4.49748170824707,75294.0915263239,1767758.3673790873,3.267001834159252,5.804209637999561,-5.804209637999561,pass_halo_down,2.0,5.804209637999561,0.2040089416131785,1.1577274035278574e-09,1.0,1.0,3.0,none,0.0,1.7164359388185635,4.087773699180998,32.0,32.0,8564.0,394.4025415286715,0.021469010008595413,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
8.99496341649414,75294.0915263239,1767758.3673790873,6.534003668318504,5.78236941037854,-5.78236941037854,pass_ml_up,2.0,5.78236941037854,0.20600359262865986,1.1555858619541533e-09,1.0,1.0,3.0,none,0.0,1.5371573567398196,4.245212053638719,32.0,32.0,8568.0,322.4072495235312,0.030314977292829812,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8568,0.8568,1.0,0.8297872340425532,0.849,0.8561151079136691,0.04521276595744683,0.01200000000000001,0.0015425497439885971,0.0,0.0,4284.0,5000.0
8.99496341649414,75294.0915263239,1767758.3673790873,1.633500917079626,5.864769831012302,-5.864769831012302,pass_ml_down,2.0,5.864769831012302,0.19167794068757438,1.0577533571253682e-09,1.0,1.0,3.0,none,0.0,1.7151836794358806,4.149586151576421,32.0,32.0,8564.0,385.1205840874328,0.027268019320471164,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
23.469125342212426,64380.171343128175,1447254.3383541347,15.024758961322732,7.22226395611082,-7.22226395611082,pass_full,3.0,7.22226395611082,0.2845226899277744,1.1498984045047098e-09,1.0,1.0,3.0,none,0.0,2.009527822175611,5.2127361339352065,32.0,32.0,8564.0,190.42651905037508,0.036399504522056855,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
23.469125342212426,64380.171343128175,0.0,15.024758961322732,747.8861994958653,-747.8861994958653,pass_halo_only,3.0,747.8861994958653,0.16249170439459704,1.8125515866342332e-07,1.0,1.0,4.0,none,0.0,398.59246542734655,349.29373406852517,32.0,32.0,9904.0,5.085820169936901,0.3058951007455214,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,coverage_warn,0.0,inner,joint,1,3 planned shell-band/Lfrac/theta cells have no successful orbit,0.9904,1.0,0.9904,0.9285714285714286,0.952,0.9711711711711711,0.0714285714285714,0.04800000000000004,0.028828828828828867,3.0,0.0,4952.0,5000.0
23.469125342212426,64380.171343128175,2000000.0,15.024758961322732,5.378617648714471,-5.378617648714471,pass_bh_up,3.0,5.378617648714471,0.10773524551946334,1.0833732799752508e-09,1.0,1.0,3.0,none,0.0,1.774936451410253,3.603681197304214,32.0,32.0,8564.0,448.1458014848773,0.03229082173845421,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8564,0.8564,1.0,0.8297872340425532,0.849,0.8558558558558559,0.04521276595744683,0.01200000000000001,0.0018018018018017834,0.0,0.0,4282.0,5000.0
