v0,r_c,MBH,ML,chi2,reward,status,proposal_id,chi2_losvd,delta_chi2_iteration,max_light_relative_residual,light_constraint_ok,solver_converged,solver_iterations,solver_failure_reason,julia_status_code,chi2_inner,chi2_outer,N_inner,N_outer,N_nonzero_weights,effective_N_orbits,max_weight_fraction,halo_type,alphat,light_rel_tol,delta_chi2_iter_tol,halo_q_axis_ratio,karl_halo_params_active,coverage_status,coverage_strict,coverage_issue_region,coverage_issue_axis,coverage_issue_shell_bands,coverage_reasons,coverage_fraction,coverage_attempted_fraction,coverage_success_fraction,coverage_shell_min,coverage_lfrac_min,coverage_theta_min,coverage_shell_gap,coverage_lfrac_gap,coverage_theta_gap,coverage_joint_holes,coverage_deadline_hit,successful_base_orbits,planned_base_orbits
50.0,1800.0,900000.0,1.0,240.87885878776243,-240.87885878776243,pass_halo_down,100.0,240.87885878776243,0.0864732841805278,1.492051038671749e-07,1.0,1.0,4.0,none,0.0,4.897223608637335,235.98163517912508,20.0,543.0,8554.0,39.85666864083507,0.0650098098243886,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8554,0.8554,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4277.0,5000.0
100.0,1800.0,900000.0,2.0,201.14396938622284,-201.14396938622284,pass_ml_up,100.0,201.14396938622284,0.1923445222494422,8.417439516251782e-08,1.0,1.0,3.0,none,0.0,3.332922708864722,197.81104667735806,20.0,543.0,8566.0,65.33745800761739,0.04736520543265769,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8566,0.8566,1.0,0.821917808219178,0.851,0.8540540540540541,0.07391552511415533,0.008000000000000007,0.005658176161773221,0.0,0.0,4283.0,5000.0
100.0,1800.0,900000.0,0.5,198.4066046132526,-198.4066046132526,pass_ml_down,100.0,198.4066046132526,0.13540470754639955,7.287628812527159e-08,1.0,1.0,3.0,none,0.0,2.868487090384908,195.53811752286774,20.0,543.0,8578.0,65.64127840739047,0.05621705603198219,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8578,0.8578,1.0,0.821917808219178,0.855,0.8558558558558559,0.07391552511415533,0.0040000000000000036,0.005654935511050563,0.0,0.0,4289.0,5000.0
0.0,1800.0,900000.0,1.0,813.5092879854843,-813.5092879854843,pass_bh_only,100.0,813.5092879854843,0.021752670446858247,4.712518649085509e-06,1.0,1.0,3.0,none,0.0,14.770250640440894,798.7390373450434,20.0,543.0,8582.0,24.330036295139543,0.10706135154227647,none,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8582,0.8582,1.0,0.821917808219178,0.857,0.8558558558558559,0.07391552511415533,0.0020000000000000018,0.005654935511050563,0.0,0.0,4291.0,5000.0
100.0,1800.0,900000.0,1.0,196.60867452099978,-196.60867452099978,pass_full,109.0,196.60867452099978,0.20847435959535687,8.459477432965203e-08,1.0,1.0,3.0,none,0.0,3.4106452734683046,193.1980292475315,20.0,543.0,8536.0,63.32850841228958,0.056902210445061566,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8536,0.8536,1.0,0.821917808219178,0.851,0.8504504504504504,0.07391552511415533,0.007000000000000006,0.007463218614297773,0.0,0.0,4268.0,5000.0
100.0,1800.0,0.0,1.0,203.9796357389533,-203.9796357389533,pass_halo_only,109.0,203.9796357389533,0.021533624334523438,2.4587074874340986e-08,1.0,1.0,3.0,none,0.0,1.6093814548762995,202.37025428407694,20.0,543.0,8568.0,37.24300204131833,0.09266302584861455,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8568,0.8568,1.0,0.821917808219178,0.851,0.8540540540540541,0.07391552511415533,0.008000000000000007,0.005658176161773221,0.0,0.0,4284.0,5000.0
100.0,1800.0,1800000.0,1.0,191.30032310349952,-191.30032310349952,pass_bh_up,109.0,191.30032310349952,0.21670439865974345,8.205286728160246e-08,1.0,1.0,3.0,none,0.0,4.379872532637394,186.92045057086213,20.0,543.0,8542.0,68.02113952146588,0.05422507545528391,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8542,0.8542,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4271.0,5000.0
100.0,1800.0,450000.0,1.0,207.46536369641618,-207.46536369641618,pass_bh_down,109.0,207.46536369641618,0.16249949816744902,9.216164331095584e-08,1.0,1.0,3.0,none,0.0,5.048767950697246,202.41659574571892,20.0,543.0,8546.0,82.91976559979817,0.035715138280737885,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8546,0.8546,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4273.0,5000.0
200.0,1800.0,900000.0,1.0,232.159576534465,-232.159576534465,pass_halo_up,109.0,232.159576534465,0.0950685258071644,6.342616267274073e-08,1.0,1.0,3.0,none,0.0,3.23094260469757,228.92863392976741,20.0,543.0,8556.0,63.78444450296517,0.041441605111956936,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8556,0.8556,1.0,0.821917808219178,0.851,0.8525179856115108,0.07391552511415533,0.008000000000000007,0.0053956834532373765,0.0,0.0,4278.0,5000.0
50.0,1800.0,900000.0,1.0,240.87885878776243,-240.87885878776243,pass_halo_down,109.0,240.87885878776243,0.0864732841805278,1.492051038671749e-07,1.0,1.0,4.0,none,0.0,4.897223608637335,235.98163517912508,20.0,543.0,8554.0,39.85666864083507,0.0650098098243886,nonsingular_isothermal,1.0,0.01,0.3,1.0,0.0,strict_pass,1.0,none,none,,,0.8554,0.8554,1.0,0.821917808219178,0.851,0.8522522522522522,0.07391552511415533,0.008000000000000007,0.00566141681249599,0.0,0.0,4277.0,5000.0
